14163	5	NCD030C5	3	0	N	N	OBCHP_NbFixedLen	1			0		0
14163	6	NCD030C6	0	0	N	N	OBCHP_Nb Samples	1		N	0		0
14163	7	NCD030C7	1	0	N	N	OBCHP_Nb Superco	1		N	0		0
14163	8	NCD030C8	0	0	N	N	OBCHP_Supercom P	1		N	0		0
14164	1	NCD030A1	0	0	N	N	OBCHP_HK SID	1			0		0
14164	2	NCD030A2	0	0	N	N	OBCHP_PTMCollect	1			0		0
14164	3	NCD030A3	1	0	N	N	OBCHP_Nb paramet	1			0		0
14164	4	NCD0C095	0	0	N	N	OBCHP_Monitored 	1		N	0		0
14165	1	NCD03811	3	0	N	N	OBCHP_Nb_SIDs	1			0		0
14165	2	NCD0E0C4	0	0	N	N	OBCHP_S14_SID	1		N	0		0
14165	3	NCD03813	0	0	N	N	OBCHP_Report Gen	1		N	0		0
14165	4	NCD030A2	0	0	N	N	OBCHP_PTMCollect	1		N	0		0
14167	1	NCD0D0E1	0	0	N	N	OBCHP_S13_FTS ID	1			0		0
14167	2	NCD0D0F2	1	0	N	N	OBCHP_S13_Nb Fai	1			0		0
14167	3	NCD0D0F3	0	0	N	N	OBCHP_S13_Fail S	1		N	0		0
14171	1	NCAB0021	8	0	N	N	Nb of PMONs in T	1			0		0
14171	2	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1		N	0		0
14171	3	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1		N	0		0
14171	4	NCD0C0B4	0	0	N	N	OBCHP_S12_Bit Ma	1		N	0		0
14171	5	NCD0C0B5	0	0	N	N	OBCHP_S12_Par va	1		N	0		0
14171	6	NCD0C0B6	0	0	N	N	OBCHP_S12_Crosse	1		N	0		0
14171	7	NCD0C0B7	0	0	N	N	OBCHP_S12_Prev S	1		N	0		0
14171	8	NCD0C0C8	0	0	N	N	OBCHP_S12_Curr S	1		N	0		0
14171	9	NCD0C0B9	0	0	N	N	OBCHP_S12_Trans 	1		N	0		0
14172	1	NCD0C091	0	0	N	N	OBCHP_S12_En Sta	1			0		0
14172	2	NCD0C092	0	0	N	N	OBCHP_S12_MaxRep	1			0		0
14172	3	NCD0C093	15	0	N	N	OBCHP_S12_Nb Mon	1			0		0
14172	4	NCD0C094	0	0	N	N	OBCHP_S12_Mon_ID	1		N	0		0
14172	5	NCD0C095	0	0	N	Y	OBCHP_Monitored 	1		N	0		0
14172	6	NCD0C096	0	0	N	N	OBCHP_S12_Val_Pa	1		N	0		0
14172	7	NCD0C097	0	0	N	N	OBCHP_S12_Mon_Pe	1		N	0		0
14172	8	NCD0C098	0	0	N	N	OBCHP_S12_Rep_In	1		N	0		0
14172	9	NCD0C099	0	0	N	N	OBCHP_S12_Mon_St	1		N	0		0
14172	10	NCD0C09A	0	0	N	N	OBCHP_S12_Limit_	1		N	0		0
14172	11	NCD0C09B	0	0	N	N	OBCHP_S12_Low Li	1		N	0		0
14172	12	NCD0C09C	0	0	N	N	OBCHP_S12_EID1	1		N	0		0
14172	13	NCD0C09D	0	0	N	N	OBCHP_S12_High_L	1		N	0		0
14172	14	NCD0C09E	0	0	N	N	OBCHP_S12_EID2	1		N	0		0
